geografie,geslacht,migratieachtergrond,huishouden,bins,uitkomst,N,mean,parents_income,opleiding_ouders,type,uitkomst_NL,subgroep,sample,sd
Utrecht,Vrouwen,Zonder migratieachtergrond,Totaal,40% - 60%,c00_infant_mortality,2424,0.825082508250825,108.122370863295,Totaal,5,Zuigelingensterfte,NA,NA,NA
Utrecht,Vrouwen,Zonder migratieachtergrond,Totaal,60% - 80%,c00_infant_mortality,2423,0.742710634699834,134.305582080047,Totaal,5,Zuigelingensterfte,NA,NA,NA
Utrecht,Vrouwen,Zonder migratieachtergrond,Totaal,80% - 100%,c00_infant_mortality,2420,0.454545454545455,199.407653487274,Totaal,5,Zuigelingensterfte,NA,NA,NA
Alkmaar,Totaal,Totaal,Totaal,0% - 20%,c00_infant_mortality,2040,1.02941176470588,33.8813500079041,Totaal,5,Zuigelingensterfte,NA,NA,NA
Alkmaar,Totaal,Totaal,Totaal,20% - 40%,c00_infant_mortality,2040,0.637254901960784,60.7825981207362,Totaal,5,Zuigelingensterfte,NA,NA,NA
Alkmaar,Totaal,Totaal,Totaal,40% - 60%,c00_infant_mortality,2040,0.53921568627451,78.6096633777765,Totaal,5,Zuigelingensterfte,NA,NA,NA
Alkmaar,Totaal,Totaal,Totaal,60% - 80%,c00_infant_mortality,2036,0.589390962671906,97.8914998752781,Totaal,5,Zuigelingensterfte,NA,NA,NA
Alkmaar,Totaal,Totaal,Totaal,80% - 100%,c00_infant_mortality,2036,0.638506876227898,146.686827209106,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Totaal,Totaal,0% - 20%,c00_infant_mortality,18651,1.1688226169247,26.6598282200621,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Totaal,Totaal,20% - 40%,c00_infant_mortality,18648,0.80973830973831,48.9294546855123,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Totaal,Totaal,40% - 60%,c00_infant_mortality,18648,0.782925782925783,74.7279796380069,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Totaal,Totaal,60% - 80%,c00_infant_mortality,18648,0.546975546975547,109.304139175836,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Totaal,Totaal,80% - 100%,c00_infant_mortality,18648,0.482625482625483,208.271812928729,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Totaal,Eenoudergezin,0% - 20%,c00_infant_mortality,3371,0.919617472943311,19.1042797072686,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Totaal,Eenoudergezin,20% - 40%,c00_infant_mortality,3368,1.06888361045131,28.8594991328124,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Totaal,Eenoudergezin,40% - 60%,c00_infant_mortality,3368,0.979809976247031,39.0036853150442,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Totaal,Eenoudergezin,60% - 80%,c00_infant_mortality,3368,0.712589073634204,56.6078067042537,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Totaal,Eenoudergezin,80% - 100%,c00_infant_mortality,3368,0.593824228028504,118.554229043044,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Totaal,Tweeoudergezin,0% - 20%,c00_infant_mortality,15211,1.01898256353168,31.7975271042966,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Totaal,Tweeoudergezin,20% - 40%,c00_infant_mortality,15208,0.808784850078906,58.2581290164978,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Totaal,Tweeoudergezin,40% - 60%,c00_infant_mortality,15208,0.611520252498685,84.8546222882665,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Totaal,Tweeoudergezin,60% - 80%,c00_infant_mortality,15208,0.49973698053656,119.11583961136,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Totaal,Tweeoudergezin,80% - 100%,c00_infant_mortality,15208,0.480010520778538,220.325648563919,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Zonder migratieachtergrond,Totaal,0% - 20%,c00_infant_mortality,6800,0.823529411764706,41.4422566733018,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Zonder migratieachtergrond,Totaal,20% - 40%,c00_infant_mortality,6796,0.64743967039435,76.565667564496,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Zonder migratieachtergrond,Totaal,40% - 60%,c00_infant_mortality,6796,0.42672160094173,105.56647792497,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Zonder migratieachtergrond,Totaal,60% - 80%,c00_infant_mortality,6796,0.515008828722778,139.96765368508,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Zonder migratieachtergrond,Totaal,80% - 100%,c00_infant_mortality,6796,0.57386698057681,248.344452065934,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Zonder migratieachtergrond,Tweeoudergezin,0% - 20%,c00_infant_mortality,5936,0.589622641509434,49.9467835077689,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Zonder migratieachtergrond,Tweeoudergezin,20% - 40%,c00_infant_mortality,5936,0.57277628032345,84.6513072394456,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Zonder migratieachtergrond,Tweeoudergezin,40% - 60%,c00_infant_mortality,5936,0.454851752021563,112.17177665582,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Zonder migratieachtergrond,Tweeoudergezin,60% - 80%,c00_infant_mortality,5934,0.488703509495759,146.043211305809,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Zonder migratieachtergrond,Tweeoudergezin,80% - 100%,c00_infant_mortality,5932,0.556304787592717,255.359688223377,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Marokko,Totaal,0% - 20%,c00_infant_mortality,2572,1.24416796267496,25.9978044133411,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Marokko,Totaal,20% - 40%,c00_infant_mortality,2572,1.08864696734059,38.1424784982464,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Marokko,Totaal,40% - 60%,c00_infant_mortality,2572,0.972006220839813,53.0048407479199,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Marokko,Totaal,60% - 80%,c00_infant_mortality,2572,0.972006220839813,70.5770512092248,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Marokko,Totaal,80% - 100%,c00_infant_mortality,2568,0.973520249221184,108.756328007276,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Marokko,Tweeoudergezin,0% - 20%,c00_infant_mortality,2232,1.47849462365591,27.6339713897575,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Marokko,Tweeoudergezin,20% - 40%,c00_infant_mortality,2232,0.896057347670251,41.0875935067309,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Marokko,Tweeoudergezin,40% - 60%,c00_infant_mortality,2232,1.0752688172043,56.0099772747578,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Marokko,Tweeoudergezin,60% - 80%,c00_infant_mortality,2228,0.942549371633752,73.3247453256993,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Marokko,Tweeoudergezin,80% - 100%,c00_infant_mortality,2228,1.03231597845601,111.619928168057,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Suriname,Totaal,0% - 20%,c00_infant_mortality,1694,1.47545051072751,21.8494030742464,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Suriname,Totaal,20% - 40%,c00_infant_mortality,1692,1.24113475177305,34.2529738682688,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Suriname,Totaal,40% - 60%,c00_infant_mortality,1692,0.945626477541371,49.1883639262784,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Suriname,Totaal,60% - 80%,c00_infant_mortality,1692,1.24113475177305,70.8563577544878,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Suriname,Totaal,80% - 100%,c00_infant_mortality,1692,0.8274231678487,123.376931512589,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Overig,Totaal,0% - 20%,c00_infant_mortality,6028,1.3271400132714,23.8395497619049,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Overig,Totaal,20% - 40%,c00_infant_mortality,6028,0.680159256801593,44.7924022291285,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Overig,Totaal,40% - 60%,c00_infant_mortality,6028,0.696748506967485,72.2083780414273,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Overig,Totaal,60% - 80%,c00_infant_mortality,6024,0.49800796812749,109.081570206915,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Overig,Totaal,80% - 100%,c00_infant_mortality,6024,0.315405046480744,213.426354825484,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Overig,Tweeoudergezin,0% - 20%,c00_infant_mortality,4936,1.1547811993517,28.1044216892441,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Overig,Tweeoudergezin,20% - 40%,c00_infant_mortality,4936,0.810372771474878,54.3985132641914,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Overig,Tweeoudergezin,40% - 60%,c00_infant_mortality,4936,0.506482982171799,82.7381577667157,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Overig,Tweeoudergezin,60% - 80%,c00_infant_mortality,4933,0.405432849475722,119.253509151525,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Overig,Tweeoudergezin,80% - 100%,c00_infant_mortality,4932,0.364963503649635,226.259605353024,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Wel migratieachtergrond,Totaal,0% - 20%,c00_infant_mortality,11852,1.3584205197435,23.9895316384828,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Wel migratieachtergrond,Totaal,20% - 40%,c00_infant_mortality,11852,0.835302058724266,39.7257804914731,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Wel migratieachtergrond,Totaal,40% - 60%,c00_infant_mortality,11852,0.885926425919676,59.5455133719727,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Wel migratieachtergrond,Totaal,60% - 80%,c00_infant_mortality,11852,0.691866351670604,87.2376064463599,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Wel migratieachtergrond,Totaal,80% - 100%,c00_infant_mortality,11851,0.480968519460016,174.844646095094,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Wel migratieachtergrond,Eenoudergezin,0% - 20%,c00_infant_mortality,2523,0.990994390360476,18.4289588267305,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Wel migratieachtergrond,Eenoudergezin,20% - 40%,c00_infant_mortality,2520,1.03174603174603,27.7460633789446,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Wel migratieachtergrond,Eenoudergezin,40% - 60%,c00_infant_mortality,2520,1.07142857142857,35.442195324245,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Wel migratieachtergrond,Eenoudergezin,60% - 80%,c00_infant_mortality,2520,0.595238095238095,49.9577835484865,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Wel migratieachtergrond,Eenoudergezin,80% - 100%,c00_infant_mortality,2520,0.873015873015873,97.1849476243924,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Wel migratieachtergrond,Tweeoudergezin,0% - 20%,c00_infant_mortality,9276,1.20741699008193,27.5812359816392,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Wel migratieachtergrond,Tweeoudergezin,20% - 40%,c00_infant_mortality,9276,0.830099180681328,47.1860258175477,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Wel migratieachtergrond,Tweeoudergezin,40% - 60%,c00_infant_mortality,9273,0.851948546742761,68.3001014302841,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Wel migratieachtergrond,Tweeoudergezin,60% - 80%,c00_infant_mortality,9272,0.647109577221743,97.0416080396803,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Totaal,Wel migratieachtergrond,Tweeoudergezin,80% - 100%,c00_infant_mortality,9272,0.366695427092321,188.684059642963,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Mannen,Totaal,Totaal,0% - 20%,c00_infant_mortality,9588,1.24113475177305,26.532757591576,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Mannen,Totaal,Totaal,20% - 40%,c00_infant_mortality,9588,0.761368377138089,48.87755555673,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Mannen,Totaal,Totaal,40% - 60%,c00_infant_mortality,9588,0.771798080934501,74.6868108494473,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Mannen,Totaal,Totaal,60% - 80%,c00_infant_mortality,9587,0.573690297345806,109.042087691767,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Mannen,Totaal,Totaal,80% - 100%,c00_infant_mortality,9584,0.500834724540901,210.209428600973,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Mannen,Totaal,Tweeoudergezin,0% - 20%,c00_infant_mortality,7824,1.12474437627812,31.6835416468247,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Mannen,Totaal,Tweeoudergezin,20% - 40%,c00_infant_mortality,7824,0.715746421267894,58.1515821530992,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Mannen,Totaal,Tweeoudergezin,40% - 60%,c00_infant_mortality,7824,0.690184049079755,84.5647456204223,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Mannen,Totaal,Tweeoudergezin,60% - 80%,c00_infant_mortality,7821,0.460305754737211,118.660583474694,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Mannen,Totaal,Tweeoudergezin,80% - 100%,c00_infant_mortality,7820,0.485933503836317,222.394449646798,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Mannen,Zonder migratieachtergrond,Totaal,0% - 20%,c00_infant_mortality,3500,0.914285714285714,41.4920472760174,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Mannen,Zonder migratieachtergrond,Totaal,20% - 40%,c00_infant_mortality,3497,0.714906832298137,76.5518771808589,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Mannen,Zonder migratieachtergrond,Totaal,40% - 60%,c00_infant_mortality,3496,0.371853546910755,105.285783164886,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Mannen,Zonder migratieachtergrond,Totaal,60% - 80%,c00_infant_mortality,3496,0.51487414187643,139.529211804563,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Mannen,Zonder migratieachtergrond,Totaal,80% - 100%,c00_infant_mortality,3496,0.62929061784897,250.685245230296,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Mannen,Zonder migratieachtergrond,Tweeoudergezin,0% - 20%,c00_infant_mortality,3056,0.719895287958115,49.8750458925631,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Mannen,Zonder migratieachtergrond,Tweeoudergezin,20% - 40%,c00_infant_mortality,3052,0.622542595019659,84.3432249950417,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Mannen,Zonder migratieachtergrond,Tweeoudergezin,40% - 60%,c00_infant_mortality,3052,0.327653997378768,111.700929384925,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Mannen,Zonder migratieachtergrond,Tweeoudergezin,60% - 80%,c00_infant_mortality,3052,0.458715596330275,145.532725470496,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Mannen,Zonder migratieachtergrond,Tweeoudergezin,80% - 100%,c00_infant_mortality,3052,0.589777195281782,258.112902640406,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Mannen,Marokko,Totaal,0% - 20%,c00_infant_mortality,1324,1.05740181268882,25.744161649305,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Mannen,Marokko,Totaal,20% - 40%,c00_infant_mortality,1324,1.28398791540786,37.9441227507831,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Mannen,Marokko,Totaal,40% - 60%,c00_infant_mortality,1320,0.984848484848485,52.8429668842371,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Mannen,Marokko,Totaal,60% - 80%,c00_infant_mortality,1320,1.13636363636364,70.5853182646721,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Mannen,Marokko,Totaal,80% - 100%,c00_infant_mortality,1320,0.909090909090909,107.540832512953,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Mannen,Marokko,Tweeoudergezin,0% - 20%,c00_infant_mortality,1144,1.31118881118881,27.4047050835975,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Mannen,Marokko,Tweeoudergezin,20% - 40%,c00_infant_mortality,1144,1.22377622377622,40.9564719199866,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Mannen,Marokko,Tweeoudergezin,40% - 60%,c00_infant_mortality,1144,1.04895104895105,56.0098019645465,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Mannen,Marokko,Tweeoudergezin,60% - 80%,c00_infant_mortality,1140,1.2280701754386,73.5026574506424,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Mannen,Marokko,Tweeoudergezin,80% - 100%,c00_infant_mortality,1140,0.87719298245614,110.15541049909,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Mannen,Overig,Totaal,0% - 20%,c00_infant_mortality,3080,1.42857142857143,23.7731350571164,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Mannen,Overig,Totaal,20% - 40%,c00_infant_mortality,3078,0.584668907165656,44.8450814710805,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Mannen,Overig,Totaal,40% - 60%,c00_infant_mortality,3076,0.780234070221066,72.1209616086011,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Mannen,Overig,Totaal,60% - 80%,c00_infant_mortality,3076,0.552665799739922,109.277685434276,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Mannen,Overig,Totaal,80% - 100%,c00_infant_mortality,3076,0.390117035110533,216.021692435486,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Mannen,Overig,Tweeoudergezin,0% - 20%,c00_infant_mortality,2527,1.22645389075007,28.0801288945122,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Mannen,Overig,Tweeoudergezin,20% - 40%,c00_infant_mortality,2524,0.752773375594295,54.2785988775865,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Mannen,Overig,Tweeoudergezin,40% - 60%,c00_infant_mortality,2524,0.43581616481775,82.4600696082265,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Mannen,Overig,Tweeoudergezin,60% - 80%,c00_infant_mortality,2524,0.475435816164818,119.333230940871,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Mannen,Overig,Tweeoudergezin,80% - 100%,c00_infant_mortality,2524,0.43581616481775,228.727870640915,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Mannen,Wel migratieachtergrond,Totaal,0% - 20%,c00_infant_mortality,6092,1.39527248850952,23.8501892182242,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Mannen,Wel migratieachtergrond,Totaal,20% - 40%,c00_infant_mortality,6092,0.837163493105712,39.6460424082615,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Mannen,Wel migratieachtergrond,Totaal,40% - 60%,c00_infant_mortality,6090,0.722463617436711,59.4231583644942,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Mannen,Wel migratieachtergrond,Totaal,60% - 80%,c00_infant_mortality,6088,0.788436268068331,87.1126290012386,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Mannen,Wel migratieachtergrond,Totaal,80% - 100%,c00_infant_mortality,6088,0.509198423127464,176.565302377544,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Mannen,Wel migratieachtergrond,Tweeoudergezin,0% - 20%,c00_infant_mortality,4772,1.32020117351215,27.5369934832198,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Mannen,Wel migratieachtergrond,Tweeoudergezin,20% - 40%,c00_infant_mortality,4772,0.775356244761106,47.0629642212621,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Mannen,Wel migratieachtergrond,Tweeoudergezin,40% - 60%,c00_infant_mortality,4769,0.817794798517077,68.1044880991063,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Mannen,Wel migratieachtergrond,Tweeoudergezin,60% - 80%,c00_infant_mortality,4768,0.608221476510067,96.7133255123069,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Mannen,Wel migratieachtergrond,Tweeoudergezin,80% - 100%,c00_infant_mortality,4768,0.440436241610738,190.244440510143,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Vrouwen,Totaal,Totaal,0% - 20%,c00_infant_mortality,9064,1.10326566637246,26.7949500764113,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Vrouwen,Totaal,Totaal,20% - 40%,c00_infant_mortality,9064,0.849514563106796,48.9918720479433,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Vrouwen,Totaal,Totaal,40% - 60%,c00_infant_mortality,9060,0.794701986754967,74.7893401167439,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Vrouwen,Totaal,Totaal,60% - 80%,c00_infant_mortality,9060,0.518763796909492,109.603824262449,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Vrouwen,Totaal,Totaal,80% - 100%,c00_infant_mortality,9060,0.463576158940397,206.25416448776,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Vrouwen,Totaal,Tweeoudergezin,0% - 20%,c00_infant_mortality,7388,0.906876015159718,31.9189073611512,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Vrouwen,Totaal,Tweeoudergezin,20% - 40%,c00_infant_mortality,7388,0.893340552246887,58.3825920223767,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Vrouwen,Totaal,Tweeoudergezin,40% - 60%,c00_infant_mortality,7386,0.555093293508081,85.1939996545965,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Vrouwen,Totaal,Tweeoudergezin,60% - 80%,c00_infant_mortality,7384,0.514626218851571,119.629630571855,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Vrouwen,Totaal,Tweeoudergezin,80% - 100%,c00_infant_mortality,7384,0.487540628385699,218.169973922179,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Vrouwen,Zonder migratieachtergrond,Totaal,0% - 20%,c00_infant_mortality,3300,0.757575757575758,41.396420097999,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Vrouwen,Zonder migratieachtergrond,Totaal,20% - 40%,c00_infant_mortality,3300,0.545454545454546,76.5862798564736,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Vrouwen,Zonder migratieachtergrond,Totaal,40% - 60%,c00_infant_mortality,3300,0.484848484848485,105.876360643641,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Vrouwen,Zonder migratieachtergrond,Totaal,60% - 80%,c00_infant_mortality,3300,0.515151515151515,140.439421821792,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Vrouwen,Zonder migratieachtergrond,Totaal,80% - 100%,c00_infant_mortality,3299,0.515335392762577,245.928473955781,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Vrouwen,Zonder migratieachtergrond,Tweeoudergezin,0% - 20%,c00_infant_mortality,2884,0.450762829403606,50.0506201024896,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Vrouwen,Zonder migratieachtergrond,Tweeoudergezin,20% - 40%,c00_infant_mortality,2884,0.554785020804438,85.0311111779545,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Vrouwen,Zonder migratieachtergrond,Tweeoudergezin,40% - 60%,c00_infant_mortality,2882,0.555122129758052,112.700260234118,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Vrouwen,Zonder migratieachtergrond,Tweeoudergezin,60% - 80%,c00_infant_mortality,2880,0.486111111111111,146.587810677702,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Vrouwen,Zonder migratieachtergrond,Tweeoudergezin,80% - 100%,c00_infant_mortality,2880,0.555555555555556,252.434552900562,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Vrouwen,Marokko,Totaal,0% - 20%,c00_infant_mortality,1252,1.43769968051118,26.2918747755501,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Vrouwen,Marokko,Totaal,20% - 40%,c00_infant_mortality,1252,0.878594249201278,38.4134758349041,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Vrouwen,Marokko,Totaal,40% - 60%,c00_infant_mortality,1248,0.961538461538461,53.2486844024465,Totaal,5,Zuigelingensterfte,NA,NA,NA
Amsterdam,Vrouwen,Marokko,Totaal,60% - 80%,c00_infant_mortality,1248,0.801282051282051,70.5996191744297,Totaal,5,Zuigelingensterfte,NA,NA,NA
